"Author_id","Isbn"
3264,"0590226517"
3264,"0439164842"
5439,"0782124526"
467,"0609602497"
467,"0345441133"
467,"0449149676"
467,"0609605925"
467,"034545071X"
467,"0449006344"
7703,"0373790481"
4578,"0345407083"
9794,"0452272734"
11636,"0883964368"
6584,"0440215404"
2019,"0671004247"
2019,"067178577X"
4603,"0312065647"
7675,"1588270475"
7017,"0140287442"
3308,"3775713328"
10987,"0385720408"
12867,"0811823601"
7379,"1573222321"
10800,"0898866065"
1176,"038533348X"
1176,"0425130215"
1176,"044012929X"
1176,"0385333501"
1176,"0385334206"
1176,"0440180295"
1176,"0425174468"
1176,"0399145052"
1176,"0808520695"
1176,"0385333498"
1176,"0440170370"
1176,"0385333781"
1176,"0440111498"
1176,"0440131480"
1176,"3442445078"
1176,"0440154731"
1176,"0440180090"
1176,"0440127793"
3823,"0061098035"
3823,"0451209443"
10706,"0375709045"
3940,"0821769391"
3940,"0821768093"
3348,"0373075286"
3348,"0373076932"
3348,"0373076223"
3348,"0373077351"
9581,"0613177177"
9581,"0449704335"
4598,"0671659154"
8189,"0312987013"
2021,"0671006754"
2257,"0310225116"
12175,"1558175555"
8342,"089586763X"
10334,"0812570936"
10334,"0812566688"
10334,"0812540026"
3913,"0812548221"
3913,"0812545591"
3913,"031285904X"
9782,"0061098132"
9782,"0060191058"
9222,"1559029897"
9222,"0486247791"
11408,"0486252086"
11408,"0345282280"
1575,"0380710005"
7316,"0671014765"
7316,"0671551345"
9360,"0451115481"
5169,"0963440349"
5831,"0553213180"
5831,"0340568879"
5831,"0451523199"
7715,"0590300393"
4839,"0671319825"
4839,"0345311639"
11607,"0140183078"
8058,"0471084263"
11609,"0140104771"
5246,"0933662599"
5246,"185788292X"
1092,"1870451090"
1092,"0884042847"
1092,"0884042871"
1092,"0884046818"
1092,"0884041093"
1092,"0884042693"
1092,"0884040801"
1092,"0884042642"
1092,"0884042855"
1092,"0884041557"
1092,"0884043142"
12430,"1573182036"
3685,"0553225448"
6199,"0140167455"
12158,"0671578820"
9414,"0671793225"
9414,"0671541501"
12715,"067151914X"
10335,"0312860226"
5441,"0307220060"
7315,"0671551353"
7315,"0671014773"
7315,"0671014757"
7315,"0671551361"
7315,"0671551388"
7315,"0671551337"
7648,"0440502721"
813,"055321313X"
813,"055323370X"
813,"0553480669"
813,"0553280503"
813,"0517189682"
813,"0553213148"
813,"0553213172"
813,"0553280511"
813,"0553213156"
813,"0553213776"
813,"059042243X"
813,"0553264931"
813,"0553262149"
813,"0553213164"
813,"0553269216"
813,"0553280465"
813,"0553242954"
813,"0553153277"
3502,"0192820575"
13597,"0671878530"
13597,"0671721836"
5220,"2070364178"
1715,"051748904X"
6607,"0721407501"
2118,"0590419293"
11052,"1899712186"
2513,"0446530522"
2513,"0446678457"
4592,"0805042156"
4592,"0767903390"
4678,"0767901576"
5968,"1903650151"
3736,"0425179613"
3736,"0399146113"
7464,"0446675792"
5081,"0446518700"
9731,"0769612873"
3621,"0769613292"
2718,"038548562X"
13091,"0842315071"
603,"0380978539"
13076,"066908669X"
7729,"0060805188"
9559,"0887291058"
726,"080901582X"
10408,"0930117018"
10031,"055334935X"
12891,"0440418283"
7828,"0671041800"
6221,"0887621112"
4407,"0316092738"
5601,"0446359688"
5601,"0446603856"
6507,"0446363049"
4186,"0785266097"
11986,"2266062344"
13728,"0671662414"
318,"0891091963"
6540,"0877732248"
6540,"0062502514"
7323,"0671721259"
7318,"0671721623"
10332,"0062731009"
6422,"0062732749"
10333,"0062731025"
5776,"1562055089"
8400,"187963905X"
436,"0312965745"
10742,"0872863654"
1042,"0609810030"
1042,"1570362084"
3133,"1588515281"
3067,"0140099182"
2261,"0072430958"
58,"0671025570"
58,"0671758721"
58,"0743233026"
58,"067162461X"
58,"0684853868"
58,"0671623249"
58,"0671681036"
58,"0671722131"
58,"067168390X"
58,"0671799045"
58,"0671753819"
58,"0671568183"
58,"0684868865"
58,"0671682083"
4573,"0671891650"
4573,"0671891685"
1494,"0140296441"
1494,"0142003409"
1494,"014029645X"
1494,"0140258825"
1494,"0670888214"
1494,"0140280898"
4516,"3404242386"
4516,"0345275497"
4516,"0345302575"
4516,"0345333926"
4516,"0671720082"
4516,"0345257502"
4516,"0812566785"
4516,"0345248686"
4516,"0345277406"
5266,"0345321421"
9329,"0441515444"
13337,"0345334973"
2125,"0345334302"
9257,"0441653162"
8016,"0671036602"
8016,"0671532278"
8016,"0671218336"
8016,"0449235998"
6136,"0312855222"
9344,"0441167128"
12772,"1561382477"
8779,"0028613430"
7233,"0671567713"
7233,"0671507036"
12649,"0671720791"
1742,"0312028784"
10860,"0449909433"
5437,"1576104176"
9119,"0140125086"
4512,"0373471645"
10075,"0786869011"
5420,"0451457781"
13434,"0671039199"
11201,"0898706602"
7808,"0060173084"
7808,"0060976497"
7808,"0060928069"
9815,"0373250215"
4771,"0425190749"
4771,"0425188213"
11651,"0394561120"
10955,"0767900340"
5104,"043919105X"
2208,"038542017X"
2208,"060980149X"
2208,"0609801279"
2208,"0385721234"
2208,"0385474016"
610,"0385420161"
4020,"0517706814"
7191,"0375724850"
3349,"0373223455"
3349,"0373224915"
38,"0345465083"
38,"0449005615"
38,"0375502912"
514,"0590021117"
13166,"0064400808"
13166,"0064400816"
13166,"0590252194"
6704,"0064400069"
6704,"0064400034"
6704,"0064400050"
6704,"0064400042"
6704,"006440031X"
6704,"0064400026"
6704,"0064400077"
6704,"0064400085"
6704,"0064400018"
7747,"0060259078"
49,"0812523873"
2939,"0061009504"
2939,"0312974485"
2939,"0312318898"
2939,"0312983786"
2939,"0312979584"
2939,"0312282621"
2939,"0312282664"
2939,"0312969228"
2939,"0312990030"
11098,"0156027127"
7561,"0425140040"
7561,"0380761327"
12412,"0553149075"
6593,"0671955543"
2658,"0758201605"
1581,"0380788756"
1581,"0060506679"
9239,"0786807555"
10136,"0373169760"
4786,"0440229464"
7666,"014028088X"
10300,"0671042920"
4964,"1401300316"
11359,"0345458303"
7567,"0312120001"
7567,"0312272758"
5634,"0060520612"
7814,"0395735262"
4855,"0743434021"
4828,"0684150700"
12477,"0761319417"
3776,"1551667398"
3776,"1551665816"
3776,"155166836X"
3776,"1551662809"
10809,"055358281X"
8704,"3442133513"
136,"0385336772"
136,"0385335830"
366,"0385319037"
366,"0385319002"
366,"0385333404"
366,"0385333412"
366,"037541388X"
6933,"0813526507"
4872,"1556618409"
4872,"1556618395"
6695,"0743201027"
1416,"1931412677"
5564,"0373288891"
3353,"0821756672"
11661,"0316196614"
11385,"0553225650"
2079,"0679733760"
2134,"0590414658"
1309,"0515133876"
1309,"0441000916"
1309,"0515134511"
1309,"0451451430"
1309,"0441001971"
1309,"0345435273"
1309,"0515134481"
1309,"0515134503"
1309,"051513449X"
1309,"0515134465"
1309,"0441304834"
1309,"0441002935"
1309,"0441005241"
1309,"0441003745"
1309,"034544356X"
1309,"0441007813"
1309,"0425181685"
1309,"0515134457"
1309,"0441004520"
1309,"051513452X"
1309,"0515134473"
1309,"0425188361"
1309,"0345423402"
1309,"0345423429"
1309,"0441005748"
1309,"0515134449"
3000,"0373250592"
3000,"0373250304"
7713,"0439130263"
7713,"0439130204"
7713,"0439130247"
7713,"0439130220"
5202,"0812970802"
418,"0380792664"
418,"0060521902"
7331,"1592570801"
11064,"0060565519"
6809,"3453124502"
658,"1555835953"
8520,"0201626098"
656,"1888451084"
4285,"0385487398"
7665,"1568849168"
3274,"0767914767"
3274,"038550926X"
8025,"0739307320"
5657,"082172679X"
11795,"014019469X"
1750,"0472095978"
5020,"0023672609"
1397,"1857931467"
1656,"0345443411"
3338,"0786889098"
12814,"0393950344"
6131,"0064400859"
12898,"006440840X"
2618,"3257228031"
5976,"0810943980"
1419,"3125918103"
8964,"2723407403"
8964,"2723407411"
10180,"0373079184"
5257,"0671759299"
12541,"094463432X"
9120,"0140260234"
9954,"0786882417"
9954,"0786862262"
9954,"0786862270"
11610,"0671827774"
10981,"015600464X"
2854,"0684855380"
2854,"0684847450"
12959,"0393090477"
11710,"0373250460"
2964,"0446679364"
7490,"0373250533"
7490,"1565122321"
1086,"0689848919"
1086,"014131088X"
9977,"0671677136"
1299,"0140272941"
1299,"0140016821"
5387,"0671600400"
7294,"0380414759"
3096,"037576092X"
3096,"0375760911"
929,"0312119070"
929,"0553577808"
929,"0553578251"
929,"0312135653"
929,"0553801945"
929,"0553574566"
929,"0312169345"
929,"0553579525"
929,"0553578243"
929,"0553581112"
929,"0553382527"
929,"0553574582"
929,"0553571656"
929,"0553581058"
11286,"1575663740"
11286,"157566108X"
11286,"1575663562"
12263,"068985482X"
6388,"0938317288"
8648,"1551660571"
8648,"0515124621"
8648,"0671446886"
1843,"0399141200"
1843,"0515090379"
1843,"0380470845"
1843,"0515090654"
1843,"051511331X"
1843,"0515118230"
1843,"0425171272"
1843,"0399142495"
1843,"0515101222"
1843,"051510521X"
1843,"0515115630"
1843,"051512219X"
1843,"0515094773"
1843,"0399138013"
1843,"051511054X"
8207,"0373121717"
2506,"0515081574"
2506,"1874061688"
2506,"0451180755"
2506,"0451198476"
2506,"0743445597"
2506,"0380813734"
2506,"0380728257"
2506,"006019832X"
2506,"0380709937"
2506,"0060198303"
2506,"0060011912"
2506,"0380725347"
2506,"0061030996"
2506,"0451194101"
2506,"0451186346"
2506,"038072541X"
6458,"0618124918"
8270,"0688132286"
13501,"0380772973"
2094,"0571069134"
2094,"0140046860"
6323,"1557866031"
1249,"0312187688"
1249,"0312205872"
6137,"0201754703"
3057,"0375726446"
8068,"0465005594"
4640,"0156002078"
10993,"0345384237"
2433,"0060183527"
2757,"0425166392"
2757,"042512519X"
2757,"0425100057"
2757,"0425050017"
2757,"0425060772"
2757,"0425094731"
2757,"0399129723"
2757,"0399137629"
2757,"0425090787"
2757,"0380751453"
2757,"0425084736"
2757,"0425109240"
2757,"0425104273"
2757,"0425116417"
2757,"0425135721"
2757,"0399131256"
2757,"0425104303"
2757,"0425157466"
2757,"042510429X"
2757,"1564310310"
2757,"0425039048"
2757,"042511872X"
2757,"0425079600"
2757,"0425142868"
2757,"0425042715"
2757,"0425137457"
2757,"0425128458"
2757,"042514755X"
7822,"0399150552"
5814,"0061096962"
5814,"0060191538"
12798,"0679456821"
5563,"0679764895"
11313,"1556380801"
8597,"0330282565"
10041,"0385471475"
10328,"1558508473"
12607,"0385478194"
13416,"0380791137"
8261,"0399142177"
10156,"0373169361"
10189,"0373168802"
5883,"0345464869"
11330,"0060524936"
1734,"0515123447"
1734,"0593043995"
1734,"0399146237"
12744,"1561704059"
9276,"0671832972"
4784,"0440009782"
8546,"0451188071"
12903,"0449148718"
8187,"0345295463"
2826,"0451458680"
9801,"0553251473"
6554,"1563521083"
9174,"0669271896"
1548,"0373301529"
5617,"0525945466"
5617,"0525945830"
5617,"0452282543"
9311,"0679504885"
12463,"0609800906"
682,"0449002268"
682,"0345464958"
682,"0345410424"
682,"1565121562"
682,"034536208X"
682,"0345410394"
682,"0345336429"
682,"0345382919"
682,"0345403339"
682,"0345410289"
8987,"0091832861"
7431,"1888363576"
1353,"0310209307"
1353,"0913367044"
1353,"0310254752"
10473,"0930878450"
3221,"0140266909"
13711,"3548250173"
1866,"0802139256"
1866,"087113795X"
10137,"0373166958"
1904,"0843950676"
1904,"0843949724"
1904,"0843941987"
12229,"0843941219"
8904,"0373111622"
8904,"0373037481"
12851,"0385503636"
13239,"0671827847"
5347,"0373227728"
5347,"0373250185"
1675,"0809225034"
6897,"1575662493"
2044,"0800758579"
11173,"0942237129"
3052,"0439386012"
3052,"0064407675"
623,"0064407667"
2119,"0064408655"
2119,"0064407691"
2119,"0064410129"
2119,"0064408639"
2119,"0064410137"
2119,"0064408663"
1305,"0345314980"
1305,"0345359313"
1305,"0061090417"
1305,"0586045449"
1305,"0061096024"
1305,"0892961759"
1305,"0061008028"
1744,"0878670319"
8959,"0812520424"
10962,"0440127068"
11209,"0809256851"
1402,"0440512158"
2928,"0876056354"
708,"0440415993"
11259,"0030628822"
9376,"0440110602"
5933,"044920846X"
8489,"0345342313"
8681,"0394827406"
1862,"068486780X"
6101,"3257217005"
7434,"9510119342"
358,"1853260622"
358,"0553211714"
358,"0713994606"
358,"0060830719"
8305,"0451524497"
2813,"039396647X"
4354,"1853262714"
7602,"0553210351"
3914,"0140444173"
10324,"0449200248"
7606,"3596137306"
456,"0965746828"
13088,"0310347017"
1302,"0553241605"
1302,"055325846X"
1302,"0553248642"
1302,"006109174X"
1302,"0553259830"
1302,"0553235478"
1302,"0553259571"
1302,"0553100777"
6307,"0889627681"
3469,"0345355563"
3698,"0486232948"
11794,"068482390X"
8578,"0771021828"
8578,"0679748253"
4673,"0867163968"
2635,"0451187423"
2635,"0451408721"
2635,"0451205294"
12921,"067100610X"
8010,"0451197143"
8010,"0451198379"
8874,"0553258176"
12638,"0345343727"
10644,"0307020908"
4321,"1591291666"
13082,"031037281X"
6942,"0064406423"
9918,"031020755X"
11271,"0831400889"
6453,"0312962185"
11253,"1575663309"
10756,"0932379435"
6645,"069811406X"
10520,"0689866976"
3044,"0060953497"
3488,"0767904893"
7639,"0684839873"
9516,"0071360638"
13024,"0806943424"
9176,"0746030517"
10205,"0380897857"
4259,"0451171071"
654,"1555838537"
654,"156341029X"
1142,"0451199650"
1142,"0451410378"
1142,"0553561723"
1142,"0451410912"
1142,"0451195507"
1142,"0451202287"
11042,"1578566363"
1250,"0670867144"
9675,"0375503846"
1369,"0684863324"
1285,"1575666529"
1285,"1575667347"
1285,"1575663929"
1285,"1575668335"
1285,"1575666855"
1285,"1575664992"
1285,"157566691X"
1285,"1575663708"
1285,"1575662191"
12771,"0385475985"
11430,"044900161X"
11224,"0740718665"
5867,"0521456932"
8541,"039453896X"
13357,"0688111505"
10028,"0892741880"
7045,"0312270348"
9720,"0142003484"
2373,"0373263678"
12328,"0486212688"
8551,"0671671421"
2274,"0140620869"
2274,"9504001068"
2274,"0787119784"
2274,"0460873598"
2274,"0785789073"
2274,"086611873X"
10036,"155994806X"
4821,"0486408787"
6105,"0517147815"
3540,"3423071001"
7471,"0517488906"
6356,"0448060043"
336,"0451527747"
13677,"019283374X"
7015,"0061056154"
111,"0394571819"
111,"0394578074"
111,"0446344672"
111,"0345400011"
111,"0345385977"
111,"0446326062"
111,"0345372700"
111,"0446325805"
111,"0345367081"
9690,"0312284535"
2892,"1565122208"
2892,"1565120167"
1201,"0821728326"
5228,"0765349671"
5228,"0812589718"
3562,"0767902335"
8792,"0684194201"
12878,"0345371267"
6564,"0759695377"
5027,"1573223328"
4922,"0060586125"
5145,"3257230044"
13670,"3257230982"
8949,"0006642004"
12826,"0312112874"
10729,"1582340978"
10729,"1582343187"
1633,"0340612843"
1058,"000636988X"
9859,"0312270801"
11531,"0679735011"
6117,"9722002171"
10376,"015100658X"
4529,"1894770099"
9703,"0789308894"
9594,"0520063279"
153,"0515129941"
153,"0515099546"
153,"0515115649"
153,"0399138684"
153,"0515101230"
153,"0399151079"
153,"0399149562"
153,"039914210X"
153,"0399140751"
153,"0515090166"
153,"0515127396"
153,"0399144315"
153,"0515093203"
153,"0515132268"
153,"0515122408"
153,"0515118249"
153,"0515090174"
153,"0515111279"
153,"0515102652"
153,"0515087947"
153,"0515107867"
153,"0515109509"
153,"0399146652"
153,"0515087122"
153,"0515136557"
153,"0515134384"
153,"0399145702"
153,"0515095826"
153,"0515120278"
153,"0399137807"
153,"039914675X"
153,"0399143335"
153,"0515090506"
153,"051512463X"
153,"0515113328"
10046,"0451171012"
12016,"0451176898"
10440,"0688120202"
10776,"0684853043"
9506,"0060977205"
9640,"0316355208"
10424,"0451528417"
1968,"0153895152"
6745,"0449219895"
12941,"1582431108"
2285,"0747563721"
2285,"1862045143"
5374,"0786867906"
631,"0947782141"
3538,"0452282063"
3538,"1573220213"
7335,"0891347208"
7335,"1581800320"
7057,"096843911X"
7416,"0385506708"
7416,"0385506686"
3855,"0446531421"
5392,"0373223102"
10123,"0671469134"
5974,"0439557089"
8339,"0553380303"
8885,"3453188519"
11141,"0689831781"
10251,"0762100699"
10251,"0563551011"
4812,"0449211886"
4812,"0440212235"
3535,"0821221558"
3017,"0072521309"
10208,"0553443763"
10208,"0373167520"
12139,"0743418301"
9870,"0962855022"
9692,"1581570007"
5208,"0440210224"
4420,"0385480385"
13035,"0840756178"
13136,"1578561493"
2896,"0761522557"
2896,"0761513779"
7043,"0671010123"
7043,"0684849046"
7043,"0671019554"
7043,"0743467329"
1917,"0804119953"
6319,"0831711434"
10341,"0380795736"
482,"0553202294"
482,"0312192037"
482,"0312951914"
13417,"0793800722"
1697,"0373196903"
339,"0140104682"
3607,"0786864516"
3607,"0786885416"
3607,"0786885912"
12411,"0440381142"
2057,"0310466628"
826,"0671019716"
826,"0345453417"
826,"0671568841"
826,"0743482891"
826,"0671034057"
826,"0671034421"
826,"0671019732"
826,"0345453409"
826,"1551662744"
826,"0671027573"
826,"1551667339"
826,"1551666200"
826,"0671034065"
826,"0743475488"
826,"0671019740"
826,"0743467345"
826,"1551661535"
826,"1551668610"
826,"155166500X"
826,"0671027581"
8703,"3442357780"
6804,"0373483872"
10448,"0671521500"
11830,"0767901592"
7290,"0451404793"
2059,"0671042513"
2059,"1551665506"
2059,"0671042505"
2059,"0425144569"
2059,"0743411544"
2059,"067179793X"
2059,"0671027514"
2059,"0671676369"
2059,"1551660989"
2059,"0671873164"
2059,"1551660733"
12300,"038078405X"
947,"0425137015"
620,"0451190955"
620,"0451160533"
620,"0877958920"
620,"0451176812"
3272,"0758204930"
11565,"037370920X"
5892,"0595256368"
4520,"0312152000"
11071,"0385334370"
7755,"0380773309"
10139,"037316596X"
4903,"0312974620"
13500,"0380751712"
4991,"0415902029"
5429,"0886191718"
12885,"1558320547"
7113,"0140082255"
8038,"0373271948"
10874,"0671517325"
10874,"0671709003"
3935,"1580174493"
1831,"0373122829"
1831,"0373123248"
1831,"0373805217"
2936,"0449001180"
2936,"0804107025"
2936,"0007134495"
3960,"0373250371"
1766,"0525945040"
9073,"0373511876"
8815,"0373241739"
10199,"0373286716"
10199,"0373098847"
4082,"0446605913"
4082,"0446677698"
12761,"0684839571"
2617,"9582700319"
9851,"067088698X"
8084,"0385475004"
10933,"1877988243"
4478,"0066620732"
10179,"0373501749"
9653,"3746650291"
953,"0441435351"
3022,"0316845442"
8614,"0671748408"
12261,"1575665646"
13292,"0451138945"
8441,"0452276772"
2817,"0842373195"
3360,"0373166621"
7112,"0836226992"
12748,"0740729497"
5244,"0974375853"
9771,"0373250142"
3212,"0380976749"
3212,"0060937742"
3212,"038079960X"
3212,"0380815591"
5688,"0373227205"
11505,"0782122213"
11301,"0439060435"
13234,"0590965379"
13643,"0590411829"
516,"0553802526"
516,"0553578685"
516,"0553576798"
516,"0553576801"
516,"0553578693"
516,"0553584510"
8417,"0312868278"
3821,"1565123417"
6570,"0446393681"
2377,"0595315070"
10810,"0671042297"
492,"0821769340"
492,"0451208293"
492,"0821767089"
492,"0821772953"
492,"0373242077"
492,"0821776037"
492,"0821769367"
492,"0373242190"
492,"1551667053"
6200,"0385493258"
4946,"0452282128"
4946,"014027927X"
4946,"0525946535"
4946,"0140279288"
4946,"0452281636"
4946,"0525947345"
1928,"0380761505"
1928,"0380811065"
1928,"0380802309"
1928,"0380802317"
1928,"038077013X"
1928,"0380811081"
1928,"0380802325"
3451,"0060505249"
5386,"0028604695"
9169,"0816743924"
4038,"0679804021"
2998,"0821773402"
2998,"0821773429"
2998,"0821771116"
8549,"0340721480"
12399,"0312330731"
11828,"093831713X"
7085,"3442354722"
535,"0061030597"
535,"0061031429"
535,"0061096105"
535,"0061031410"
535,"0060514949"
535,"0061042935"
535,"0060514930"
535,"0061042943"
535,"0060185147"
535,"0061096113"
7184,"0694523283"
2143,"0451457471"
2143,"0451458184"
6365,"0316816884"
6365,"0880016620"
6365,"0060926198"
5322,"0880707682"
6908,"052593863X"
7243,"0671731874"
12778,"0140542388"
9013,"0747265097"
12258,"0743470036"
5942,"1571684115"
2323,"1568657803"
2323,"1576734013"
2323,"1578563933"
13141,"1576736563"
4309,"0849959306"
9541,"0882668870"
12580,"0044409001"
7812,"0373037732"
10343,"0821771159"
10343,"0821771167"
11457,"0373441533"
8119,"076455168X"
12351,"0152012702"
3006,"0874831121"
847,"1859671500"
9008,"0385497954"
9008,"0965881261"
6563,"0743446593"
3582,"0738700339"
2849,"0440411254"
2849,"0440425360"
2849,"0440943930"
2849,"0440407028"
2849,"0440495563"
2849,"0440408903"
2849,"0440906490"
2849,"0440935741"
2849,"0440435749"
2849,"0440406498"
2849,"0140380736"
2849,"0440227437"
2849,"0440997313"
2849,"0141310685"
2849,"0440484839"
2849,"0440911257"
11611,"0030074312"
13034,"0890814449"
1970,"0671877283"
5356,"0738704458"
8962,"2253152064"
11970,"2743603291"
11970,"2743608846"
10232,"0373165595"
10232,"0373088701"
10232,"0373825412"
1273,"0312905823"
1273,"0670894699"
1273,"0140259112"
1273,"0440216907"
1273,"0670860743"
1273,"0142000361"
9937,"0802404332"
137,"038532331X"
137,"0440918642"
137,"0671726498"
137,"0440213428"
137,"0440983568"
137,"0440987202"
137,"0440949424"
8875,"0152325808"
10918,"1580083986"
4644,"187895105X"
762,"0373245696"
762,"1878702033"
12253,"0060571454"
4639,"0802726224"
7344,"1551050765"
3721,"0704349469"
13588,"0064461629"
711,"0440404975"
711,"0618055819"
711,"0440403278"
711,"0440900794"
711,"0553571338"
711,"0440219078"
711,"0440412226"
711,"0440237688"
711,"0440229499"
711,"0440228921"
8336,"0876591063"
1441,"0380818604"
1441,"0743435583"
1441,"0671698419"
1441,"0671721887"
1441,"0671720147"
1441,"0671653989"
13515,"0091059801"
6343,"0689824351"
6343,"0590449389"
6395,"0060963190"
9838,"0802726216"
10534,"0380731398"
3334,"1552633217"
13451,"0025182005"
3112,"0446533041"
5218,"1740595939"
10917,"0688167241"
5541,"0060505885"
5541,"0688173896"
6006,"155734678X"
226,"034543191X"
6112,"0140422161"
9052,"0373871864"
12621,"0446605964"
16,"1567407781"
13295,"1558021256"
9439,"0156849097"
3485,"0803267355"
2521,"0743407148"
11646,"0800757769"
130,"0345410998"
130,"0345425294"
130,"0345404114"
130,"0345396065"
12257,"0425194833"
7778,"1401901484"
12972,"0380776170"
7104,"0786866500"
7392,"0553378007"
4789,"0689845936"
6856,"0060540591"
11348,"0849942195"
8523,"0515131733"
8523,"082177512X"
8523,"0373691300"
11080,"0758205511"
7284,"073943053X"
1152,"0373710992"
11336,"0060953675"
8158,"1901881555"
3947,"0446671339"
4870,"1565070054"
4870,"1565071298"
4870,"0890819696"
4870,"1565070461"
11598,"0373441452"
11598,"0446613665"
184,"0449002985"
184,"0345442741"
184,"188259312X"
184,"0449912787"
184,"0345433173"
184,"0804114609"
184,"0449911004"
184,"0345438825"
184,"0345438817"
184,"0345442822"
399,"0679733825"
12515,"0446513644"
6364,"0971212309"
5279,"0679755330"
10550,"0316460842"
9941,"1556615833"
9686,"0525459685"
3148,"0571197272"
1961,"0060914254"
6357,"0345316452"
11283,"0312960743"
6156,"0060931361"
6156,"006019328X"
12586,"0962295701"
10532,"0140148450"
10532,"0670829390"
13346,"0312914873"
3248,"0679433074"
3248,"0449911160"
11946,"2070388638"
1776,"0809237628"
1776,"0806514094"
11735,"0062734725"
96,"0375700145"
96,"0375700153"
96,"0375700137"
96,"067976397X"
96,"0679436448"
11529,"0375417206"
84,"0553255142"
84,"0553208659"
84,"0440119766"
84,"0553062042"
84,"0553233688"
84,"0553278819"
84,"0553247662"
84,"0553101439"
84,"0553576976"
84,"0553241346"
583,"2070334368"
11848,"0806972742"
2313,"0590477625"
2313,"0394805720"
2313,"0590424165"
2313,"0440419468"
2313,"0374332657"
2313,"0590457268"
995,"0380754843"
4036,"0688160867"
6708,"0380698714"
8754,"0807281530"
3660,"0440414806"
13019,"0590030205"
12752,"0828869782"
7742,"0672315610"
5210,"0743407865"
2661,"185854176X"
236,"0806516542"
236,"0440447682"
236,"0451523415"
236,"0020412401"
236,"0861782356"
236,"0590451782"
236,"0486296342"
236,"0679445102"
236,"0553212664"
236,"0440223016"
236,"0613377095"
236,"014035008X"
236,"0140277293"
236,"0679445625"
236,"0440466091"
236,"0590203509"
236,"0671517643"
993,"0766607119"
988,"0140390693"
5544,"0140436669"
11445,"0448060191"
4331,"0439101360"
12236,"0192834347"
12447,"0670383295"
10713,"0345366395"
2420,"0752848011"
7680,"0440506743"
5307,"0800758889"
2397,"0586213333"
2397,"0812534018"
10716,"0807070971"
6394,"0440236878"
931,"0066209773"
931,"0060930071"
931,"0060187271"
931,"0553268074"
931,"0553342495"
931,"0060977507"
931,"0060975547"
931,"0805008950"
931,"0553347233"
931,"0060931221"
931,"0060171324"
931,"0553344234"
931,"0060972459"
931,"0060170808"
4847,"0061099570"
7686,"0064406601"
10578,"0064403319"
4488,"0754101495"
12448,"014046560X"
13598,"0811643085"
7963,"0937611018"
3101,"156955028X"
1186,"0440203155"
12382,"0939416611"
4565,"3442541425"
10872,"0316735116"
221,"0060097469"
221,"0064473627"
221,"0066236568"
221,"0064472264"
221,"0064472272"
11233,"0316150460"
4166,"0609608924"
8132,"0060193328"
11956,"207038781X"
9278,"0786014652"
10711,"0451409485"
295,"0671847546"
1246,"0785324712"
5620,"0597145806"
6622,"1579903002"
381,"055311073X"
381,"0553582658"
381,"055358099X"
381,"0553568183"
381,"0553581023"
381,"0749933380"
381,"0553573225"
381,"0553583956"
381,"0553583980"
381,"055358264X"
381,"0553802240"
11623,"1567403263"
11985,"2070408582"
9210,"1565111575"
13148,"0849905273"
13118,"0930014898"
3401,"3442721652"
5919,"0930377001"
6818,"0397300441"
6579,"0345311183"
6579,"0345289420"
12793,"0671541390"
4157,"1931081743"
8572,"0375507760"
3902,"0140446109"
6474,"0689846223"
7765,"0374202281"
7765,"0312209673"
8910,"0373037449"
6267,"006097673X"
11797,"0060569662"
3156,"0345405730"
4594,"0517163128"
1830,"0373123531"
1758,"0525480374"
11086,"189295012X"
11300,"0670445800"
5993,"0140502076"
7539,"315009951X"
5822,"3518100122"
7098,"3453177398"
8315,"0486299929"
13772,"0634032984"
627,"2020315491"
3668,"2864241277"
3620,"2020239302"
2078,"1558850481"
12924,"0822010933"
9012,"0312421184"
9167,"0689821417"
265,"0553571486"
265,"055357115X"
4246,"0553562622"
4246,"0553280074"
4246,"0553283502"
4246,"0553299328"
4246,"0553570854"
4246,"1581960085"
4246,"0553570870"
4246,"0553567152"
4246,"0553570951"
13607,"087406841X"
2867,"0151010633"
9512,"1570613028"
3511,"0451197690"
3511,"0525942262"
3511,"0451167872"
3511,"0451175867"
3511,"0451195981"
5333,"086316160X"
9766,"0373075944"
9103,"1852424214"
12270,"0333517628"
9903,"0684853620"
11950,"2020352850"
11950,"2020403412"
11883,"2908957515"
8188,"0425190943"
6419,"0345320530"
12279,"0747258090"
2009,"0425189082"
2009,"0425173089"
7779,"0829419888"
12217,"0373291515"
12217,"0373290136"
1417,"0684829746"
9718,"0373250150"
9718,"0373250282"
4416,"0515121282"
4416,"0515124796"
261,"0937858994"
7245,"0671557378"
7424,"0030844924"
10227,"0345276353"
8137,"0441065848"
8137,"0441007511"
8137,"0441138764"
5539,"0451203569"
2205,"1556614438"
1873,"0671740903"
1873,"0671740881"
411,"0864922302"
411,"0618119760"
5507,"0060089296"
2721,"067146969X"
2721,"0373706901"
12194,"0553575422"
12194,"0553575430"
12194,"0553577255"
8758,"0316666335"
7427,"0801431611"
8468,"0891347739"
6743,"0590972154"
12602,"0060282320"
2191,"0515121398"
2191,"0425181979"
2191,"0425186857"
11403,"0515121746"
12964,"0515133620"
5850,"0440504589"
9699,"0373250258"
5503,"1556616996"
5503,"1556614373"
5503,"1556615728"
5503,"1556616988"
12352,"1568360096"
